Solution Number,  Solution Name,   Fitness,  max_boron,  PinPowerPeaking,  FDeltaH,  cycle_length,  
1064,    child_32_23,    None,0.6179124959328266,    0.9476660675971174,    0.2738498149265557,    0.24654725630022956,    
1065,    child_32_24,    None,0.8497897529944325,    0.2982092418986291,    0.45538059745627,    0.5603625187448651,    
1066,    child_32_25,    None,0.2501215734892057,    0.2063199057131423,    0.9911675472777436,    0.4484069349117885,    
1067,    child_32_26,    None,0.4704850899397426,    0.6345504061256977,    0.14653571210151095,    0.2497774302574286,    
1068,    child_32_27,    None,0.09765135120602952,    0.2588486277036909,    0.34410894725335106,    0.1676327808816055,    
1069,    child_32_28,    None,0.05724956798945158,    0.6232967969741073,    0.047925616852572794,    0.8679472841060223,    
1070,    child_32_29,    None,0.07408198365246055,    0.8095677070425885,    0.8730622125112169,    0.6531183980560866,    
1071,    child_32_30,    None,0.13952459109582582,    0.7315300153801125,    0.0721233572115787,    0.487987838138656,    
1072,    child_33_0,    None,0.8247763552373788,    0.3700710988147947,    0.5325236568044613,    0.5555141745477233,    
1073,    child_33_1,    None,0.8400236003839201,    0.04274747225903619,    0.07164223068135278,    0.6059957251060915,    
1074,    child_33_2,    None,0.4875368535156265,    0.08659473667367479,    0.5544339739702208,    0.6045710488144207,    
1075,    child_33_3,    None,0.18997853659970987,    0.112548783046996,    0.2911421237550128,    0.9818062101907862,    
1076,    child_33_4,    None,0.4882535723638982,    0.3182162203566148,    0.6709446727145049,    0.5298819031363926,    
1077,    child_33_5,    None,0.9866841928100234,    0.354685423123289,    0.38822839423759503,    0.7782996716100432,    
1078,    child_33_6,    None,0.721353389420729,    0.41751965514080225,    0.2542578437775992,    0.0324082036181218,    
1079,    child_33_7,    None,0.011254380204685943,    0.48160718789757484,    0.947900675602311,    0.8361912188673496,    
1080,    child_33_8,    None,0.7166570538824373,    0.0005286537499388233,    0.37562026788480973,    0.2211530672038693,    
1081,    child_33_9,    None,0.050364314872611615,    0.3676717973602516,    0.19740369751671039,    0.013126814058126435,    
1082,    child_33_10,    None,0.05105382792688118,    0.9411616782388473,    0.18007736653762363,    0.9751351131827438,    
1083,    child_33_11,    None,0.7061207936204867,    0.08367617844005004,    0.5932032843664133,    0.08083499050485654,    
1084,    child_33_12,    None,0.12519646006145757,    0.5058928848145099,    0.540184533351473,    0.10526688718438382,    
1085,    child_33_13,    None,0.6991051647149799,    0.7506260489142852,    0.717915172368513,    0.5960494945035597,    
1086,    child_33_14,    None,0.5592649522725729,    0.8818282595526267,    0.8456560876276674,    0.5942086700704078,    
1087,    child_33_15,    None,0.22078272558960377,    0.5962305309992111,    0.8971410085229297,    0.23805629158192199,    
1088,    child_33_16,    None,0.12866131199352382,    0.10218998952424807,    0.8079650049262177,    0.5449560868184586,    
1089,    child_33_17,    None,0.09927200100525291,    0.6677399184364713,    0.3211993434147348,    0.5355996306246077,    
1090,    child_33_18,    None,0.3890042400592655,    0.509572864302062,    0.09104492047736545,    0.09563082247654364,    
1091,    child_33_19,    None,0.9198786410767349,    0.2799526655646346,    0.2627492820426641,    0.1299294886437521,    
1092,    child_33_20,    None,0.9986658211939664,    0.09546238502890025,    0.15989398698494217,    0.9365859633077965,    
1093,    child_33_21,    None,0.16146581657838588,    0.5191957254769417,    0.7772864277203149,    0.2957745627156779,    
1094,    child_33_22,    None,0.3995366625463992,    0.719248207374764,    0.1718589202983375,    0.984612541099502,    
1095,    child_33_23,    None,0.7740554756564679,    0.27125711145266507,    0.41199941716800736,    0.6675571205178202,    
1096,    child_33_24,    None,0.836729583555356,    0.03801537832587332,    0.26653634315976804,    0.4398569019703107,    
1097,    child_33_25,    None,0.2472394609837063,    0.8252702058128172,    0.43928318562881163,    0.46218082803771354,    
1098,    child_33_26,    None,0.7252463043902513,    0.40297566200553503,    0.5498931315914936,    0.8006691406944685,    
1099,    child_33_27,    None,0.449991235853306,    0.22423971391519149,    0.7625728333334149,    0.9043569316918841,    
1100,    child_33_28,    None,0.26889491422396705,    0.02107346398395471,    0.03485551821665578,    0.8824643930130134,    
1101,    child_33_29,    None,0.15765263556089715,    0.57913684799685,    0.6819174873049286,    0.15507595396038498,    
1102,    child_33_30,    None,0.6033539842695368,    0.4907704242828822,    0.474195845924113,    0.28864336093097476,    
1103,    child_34_0,    None,0.84040033421401,    0.6085722558817623,    0.5557632624303609,    0.9766024841385725,    
1104,    child_34_1,    None,0.6396807273400109,    0.12658047943847983,    0.5007691486537701,    0.8977891976445632,    
1105,    child_34_2,    None,0.05374402125757316,    0.3556939496599514,    0.4604791993349435,    0.9885736132545311,    
1106,    child_34_3,    None,0.1072086288606745,    0.1378067585195818,    0.3146867299318512,    0.27399046071702193,    
1107,    child_34_4,    None,0.9218589685692951,    0.8456471820120731,    0.2478589509290683,    0.7595066846616444,    
1108,    child_34_5,    None,0.6879684664905139,    0.6574563680961472,    0.429443851508587,    0.7907946815785868,    
1109,    child_34_6,    None,0.5957740226888049,    0.6966295473092416,    0.6259549607798117,    0.1860851076754938,    
1110,    child_34_7,    None,0.5441331779212433,    0.3955466617256228,    0.4277729761538961,    0.0009940652633717573,    
1111,    child_34_8,    None,0.7871335063406337,    0.14132694410268232,    0.1669506101645778,    0.7749523654967082,    
1112,    child_34_9,    None,0.8395699156839918,    0.07835908464331776,    0.3999630155366922,    0.40226983090675783,    
1113,    child_34_10,    None,0.3875842884993682,    0.5791397043106209,    0.6148008783968836,    0.9142613585528218,    
1114,    child_34_11,    None,0.4106346726480392,    0.1550313792222311,    0.9394574744863574,    0.9686754537296243,    
1115,    child_34_12,    None,0.8583155798443524,    0.48119083383742045,    0.4079801414130564,    0.394009889960782,    
1116,    child_34_13,    None,0.06512584713825476,    0.06997881597265743,    0.25422527268032136,    0.4848271184051929,    
1117,    child_34_14,    None,0.5033552225155781,    0.19928404104776787,    0.0021714584668695025,    0.28260041693806703,    
1118,    child_34_15,    None,0.009388785565383362,    0.06671714126047468,    0.6841131711018734,    0.2729813986706968,    
1119,    child_34_16,    None,0.5351767114344763,    0.015493902902681045,    0.7840777498451265,    0.22550787979906062,    
1120,    child_34_17,    None,0.2500480144296492,    0.22525882867216285,    0.9753139599999957,    0.7802300228664248,    
1121,    child_34_18,    None,0.2501895543987661,    0.49610450010752183,    0.39376220164165854,    0.15936042131114037,    
1122,    child_34_19,    None,0.44078536440797955,    0.32630012657161334,    0.7501043481692821,    0.26141060257755644,    
1123,    child_34_20,    None,0.9241023573275575,    0.19244462933781514,    0.7058729404344095,    0.09954267015938612,    
1124,    child_34_21,    None,0.44712837759376867,    0.003831119856365639,    0.9227588378744086,    0.9711133084392422,    
1125,    child_34_22,    None,0.0739383121092656,    0.9192227012452092,    0.602558036454214,    0.5722668049194988,    
1126,    child_34_23,    None,0.7217366705792426,    0.3679158299128338,    0.6039197450882186,    0.7134340306047126,    
1127,    child_34_24,    None,0.14511779663204283,    0.3185463390453608,    0.36962409395271534,    0.5636931710735379,    
1128,    child_34_25,    None,0.9833691231018112,    0.92405264941212,    0.930541831535712,    0.9513200582660954,    
1129,    child_34_26,    None,0.1544139553782482,    0.43159560496379257,    0.8305616779909224,    0.9558058447258315,    
1130,    child_34_27,    None,0.14933610091612215,    0.03697835527844173,    0.7403554054752102,    0.39635922926732237,    
1131,    child_34_28,    None,0.5586835015444023,    0.7274911222120588,    0.5758420012293938,    0.01422077359325824,    
1132,    child_34_29,    None,0.6362755473497708,    0.3292450655516508,    0.3470406486062515,    0.2670941691894677,    
1133,    child_34_30,    None,0.5599764893322061,    0.1869185583250974,    0.5897178366595008,    0.5406685006597817,    
1134,    child_35_0,    None,0.7916412300715281,    0.7531852383215389,    0.2852504180058407,    0.7639333149634515,    
1135,    child_35_1,    None,0.11004089029161834,    0.10208870449562202,    0.9173657791075386,    0.8978861169798359,    
1136,    child_35_2,    None,0.8348683294175415,    0.09408721514216678,    0.43559454916128526,    0.24855049641991311,    
1137,    child_35_3,    None,0.5679272689626013,    0.3677504719782001,    0.9261185368137621,    0.6721703568010144,    
1138,    child_35_4,    None,0.6999434515461014,    0.5944352364567793,    0.34382290349295996,    0.3185539091057812,    
1139,    child_35_5,    None,0.7544052286006694,    0.9443786056942948,    0.6993187512304591,    0.010231433897186726,    
1140,    child_35_6,    None,0.0777804414781268,    0.8238166254950442,    0.8507606637499036,    0.033815501960562155,    
1141,    child_35_7,    None,0.907616540290139,    0.6574369525953143,    0.740087793062161,    0.8172716909440518,    
1142,    child_35_8,    None,0.13073988857796415,    0.06468168229849314,    0.4588483719994684,    0.8816062546171629,    
1143,    child_35_9,    None,0.9696833518162312,    0.7715336622440295,    0.5898595009739508,    0.2766312097863547,    
1144,    child_35_10,    None,0.6811730363966061,    0.4363594906339151,    0.9665366832264943,    0.8678018751740803,    
1145,    child_35_11,    None,0.536582102129058,    0.4074718629995224,    0.312971464608218,    0.532586935867007,    
1146,    child_35_12,    None,0.01758350150787069,    0.1054007105892093,    0.0022165508511015064,    0.373484642369716,    
1147,    child_35_13,    None,0.38683821765342763,    0.9764134456455058,    0.2465496699233315,    0.2675559132451937,    
1148,    child_35_14,    None,0.9247596037241498,    0.13082975519758788,    0.14638707096168213,    0.29738056659231504,    
1149,    child_35_15,    None,0.9397009290443307,    0.4595140832880006,    0.14467019886014798,    0.3772204508675324,    
1150,    child_35_16,    None,0.8074765694956081,    0.242146984420761,    0.974629265073652,    0.937444874557261,    
1151,    child_35_17,    None,0.23563580867858236,    0.22069132764909605,    0.34938090658034804,    0.24268333900713923,    
1152,    child_35_18,    None,0.9859661093757216,    0.3273629683964283,    0.10052914171266791,    0.487688676492655,    
1153,    child_35_19,    None,0.6177901556545853,    0.909884802879951,    0.6411559788509834,    0.3034985278968786,    
1154,    child_35_20,    None,0.42479421527790684,    0.06798333409691715,    0.13750853352130543,    0.6291521479892713,    
1155,    child_35_21,    None,0.5292577937242421,    0.5056567444182121,    0.6046219502696889,    0.6220303318810031,    
1156,    child_35_22,    None,0.2620212498662363,    0.8000024966335364,    0.32954497735301,    0.9093889022682187,    
1157,    child_35_23,    None,0.3694479494218621,    0.002491185449689959,    0.6714536599833215,    0.5027250493910126,    
1158,    child_35_24,    None,0.9356404180061287,    0.43209814348830455,    0.2858208464236721,    0.24893645978915535,    
1159,    child_35_25,    None,0.712108715684578,    0.11823978924794398,    0.1223246150926387,    0.16720148599233764,    
1160,    child_35_26,    None,0.4075063423344083,    0.3780265076871808,    0.5523494877031994,    0.5107804030024569,    
1161,    child_35_27,    None,0.3213528529446499,    0.9979011284268533,    0.25091789118565233,    0.006271582957648181,    
1162,    child_35_28,    None,0.4392947966298971,    0.6446319466872507,    0.7063920870396538,    0.11301718371363001,    
1163,    child_35_29,    None,0.9084623555063605,    0.03675701864811043,    0.882492524275032,    0.928874647539147,    
1164,    child_35_30,    None,0.9606751524109154,    0.06592362296510423,    0.1454008718372003,    0.5708914722765442,    
1165,    child_36_0,    None,0.3767285884846535,    0.048145459929169965,    0.9501976795843566,    0.7406275069700285,    
1166,    child_36_1,    None,0.6040986705363901,    0.16587491580198732,    0.6521741956153477,    0.6094162907119766,    
